group,value
A,0.8254163489880298
A,0.8135096360006385
A,1.305478807154329
A,0.02100384163275905
A,0.6819529712949639
A,-0.31026675659345604
A,0.3241663524884421
A,-0.13014305436768459
A,0.09699596499271819
A,0.5951570254369136
A,-0.8182206832334725
A,2.0923872756854602
A,-1.006017381499702
A,-1.2141886127877322
A,1.1581108735000678
A,0.7916626939629359
A,0.6241198170521551
A,0.6283455092642799
A,-0.012246772846914623
A,-0.8972543714858315
A,0.07580455819372633
A,-0.6771617115121117
A,0.9751197334177512
A,-0.14705738150213865
A,-0.8254971967925115
A,-0.32138584165299344
A,0.41293145427562433
A,-0.5637245528039747
A,-0.8222203955664315
A,0.2436872114919123
A,0.24496657110872277
A,-0.5069431753711298
A,-0.4710383056183228
A,0.2320499373576363
A,-1.4480843414973241
A,-1.4074637743765552
A,-0.718444221252436
A,-0.21344715171184725
A,0.3109075655980046
A,1.475356216949552
A,0.8576596232020194
A,-0.1599385299634271
A,-0.01901620790268883
A,-1.0025293646378088
A,-0.01851313599238993
A,-0.2886586389201383
A,0.3227185603380895
A,-0.827230943552323
A,0.5193465142411723
A,1.5327389130025777
A,-0.1087601484568576
A,0.40171172209894146
A,0.6901439917111125
A,-0.40122047188583626
A,0.22409248181041677
A,0.01259240078179486
A,0.09767609854883172
A,-0.7730097838554665
A,0.024510174258942714
A,0.49799829124544975
A,1.4511436077950417
A,0.9592708260852069
A,2.1531824575115563
A,-0.7673475628880495
A,0.8723206367206782
A,0.18334200573835174
A,2.1898029332176723
A,-0.8082982853551515
A,-0.8397218421807761
A,-0.5993926454440222
A,-2.123895724309807
A,-0.525755021680761
A,-0.759132661553698
A,0.15039378647620763
A,0.34175597577715944
A,1.8761708392158862
A,0.9504238381860503
A,-0.5769036556624031
A,-0.898414671348358
A,0.4919191715065057
A,-1.3202332070206422
A,1.8314587658543537
A,1.179440120721287
A,-0.4691756521047048
A,-1.7131345290908775
A,1.3538723741654128
A,-0.11453984525261789
A,1.2378163119734618
A,-1.594427658794367
A,-0.5993750229537729
A,0.005243699718183166
A,0.046980593764742055
A,-0.45006547147924364
A,0.6228499323474987
A,-1.0676204293825944
A,-0.1423794850212935
A,0.12029563171189886
A,0.514438834058749
A,0.7116148780888898
A,-1.1246420918378692
A,-1.5341141707356223
A,1.277676821898509
A,0.33231401197959165
A,-0.7484865365565536
A,1.551151975522523
A,0.11567463429285867
A,1.1792971840638264
A,0.06751848141010895
A,2.060747924881987
A,1.7553408424432044
A,-0.2489641484790735
A,0.9715709509543554
A,0.6453759495851475
A,1.3686315575323487
A,-0.9649234605801045
A,0.6860514599984393
A,1.0584244868495878
A,-1.7587394864231143
A,-1.183258512665775
A,-2.0392321777601006
A,-0.26940683444455776
A,0.7175422557959623
A,1.502357052096028
A,0.07409478041977519
A,1.6286155455712918
A,-1.3801014582148914
A,-1.7033824393551547
A,-0.05554769889661878
A,0.3840654489393073
A,-0.03269474809409311
A,-2.0674421000398766
A,-0.08912003951278841
A,-1.3044695005048532
A,0.6696725488300385
A,0.36659824609684827
A,-0.9398797863273552
A,-0.5138669173366935
A,-1.0592135218889516
A,-0.06267909727317188
A,0.9551423205012383
A,-0.9857260463355437
A,0.5040465155178444
A,-0.5302576183724408
A,-0.7928728322623442
A,-0.10703035995455783
A,-1.035242322419374
A,-0.553649305347182
A,-1.1978778925888485
A,1.9647251329163893
A,0.03526355197172861
A,-0.6997255079925856
A,0.213979910734222
A,-0.11232804969082982
A,-0.22096959953322298
A,0.6141667000434252
A,0.7575077100473051
A,-0.5305011476105275
A,-0.57581824064468
A,-0.275051697151644
A,-2.301921164735585
A,-1.5151910621985523
A,1.3668742674445247
A,1.6449677135012837
A,-0.24903603955637832
A,0.5765569630557664
A,0.3112501545435361
A,3.0788808084552377
A,1.1195749114345768
A,-0.12791759148076653
A,-0.9555404406004258
A,-1.6064463202575725
A,0.2034636358672231
A,-0.7563507452843033
A,-1.4222537095976742
A,-0.6465728842425266
A,-1.081548003614395
A,1.6871416350725648
A,0.8816397569494505
A,-0.007972641316617372
A,1.4799441388900259
A,0.0773683076476183
A,-0.8612842013282637
A,1.5231240772696573
A,0.5389100436846587
A,-1.0372461543264564
A,-0.1903386780836082
A,-0.8756182533847572
A,-1.382799730964336
A,0.9261775475316414
A,1.9094166404701305
A,-1.3985675738191412
A,0.5629692366905709
A,-0.6506425691218269
A,-0.48712538376469605
A,-0.5923939242388692
A,-0.863990769679816
A,0.04852162794482699
A,-0.8309501164110378
A,0.2704568257798388
A,-0.05023810944913695
A,-0.23894804686640975
A,-0.9075636620415979
A,-0.5767713305683327
A,0.755391225825756
A,0.5009171876243808
A,-0.977555244798551
A,0.09933230542922587
A,0.751387123371789
A,-1.6694052811213718
A,0.543360192379935
A,-0.6626237589458467
A,0.5705986685931593
A,-0.7632591565425169
A,-1.804882100664519
A,-1.6275424378831627
A,0.048084946661381994
A,0.25972250172148187
A,-0.9043166251044086
A,0.6385924587773739
A,-1.6615200622689599
A,-0.06607979864731657
A,-1.2110161997624567
A,-0.6518361078021592
A,0.047398671316414016
A,-0.8604133652839524
A,-0.38455554422982535
A,1.0062928092144405
A,-0.5768918695231487
A,0.8356921120651418
A,-1.129706854657618
A,0.5298041779152828
A,1.4415686206579004
A,-2.4716445001272893
A,-0.7968952554704768
A,0.57707212718054
A,-0.2030453860429927
A,0.37114587337130883
A,-0.6039851867158206
A,0.08658978747289992
A,-0.15567723539207948
A,1.1677820616598074
A,0.2544208433012131
A,0.3376026620752022
A,-0.4118769661224674
A,-0.48760622407249354
A,-0.4325581878196209
A,0.39445214237829684
A,-0.42098448082026296
A,0.2897748568964129
A,2.075400798645439
A,0.8711247034316923
A,-0.32602353216784113
A,1.2012139221639448
A,-0.4080753730215514
A,-2.038124535177854
A,-1.008086310917404
A,-1.8707919210258557
A,-0.35151348404130867
A,0.0184183791895517
A,1.6764373122752827
A,0.32692737376416264
A,-0.21910052880886424
A,0.8294055811834892
A,-2.211135309007885
A,0.23561455810856594
A,0.7708651938869668
A,-1.4785862457798415
A,1.143754043206929
A,0.3384964074944141
A,-0.4152879139008013
A,0.6327818661062848
A,2.270692857804396
A,0.18186625505849516
A,0.24822058630033608
A,-0.4593608995402441
A,-0.8498443694647918
A,0.8303358165442456
A,-0.8560838259088672
A,0.07156623721939247
A,-0.4776574467651167
A,0.47897982574639186
A,0.3336621052869483
A,1.0375399442578992
A,-0.510016398854747
A,-0.26987493529337125
A,-0.9787637157823074
A,-0.4442932600761116
A,0.3773004930448522
A,0.7569886166453519
A,-0.9221653241776254
A,0.8696059201056602
A,1.355637858804951
A,0.41343490322370086
A,1.876795812558066
A,-0.773789199103573
A,-1.244654703311417
A,-1.7787202489042786
A,1.496044311489183
A,0.6543656563540577
A,-0.05558467091045507
A,0.2799686263198203
A,-1.1254890472983765
A,2.4457519796168263
A,0.1292211819752275
A,0.10939479460489289
A,0.725766623898692
A,0.4810092317367132
A,0.22388402427913137
A,-0.7904744554453119
A,0.4714683571359957
A,1.8820244964750337
A,1.3454200461549777
A,1.593186626639397
A,-0.5112156764311852
A,-0.9896048202585809
A,-0.12578692009964815
A,0.055724912288694604
A,1.0941915184709485
A,-1.6924646297148194
A,1.5295503194606137
A,-0.15800789857898942
A,-0.42688106994742003
A,-1.0121043752601675
A,-1.6548566718657693
A,0.8231705839619146
A,0.07331796718840389
A,-1.2899608997410539
A,-1.295078772063616
A,-0.3357846992901282
A,1.669021525289393
A,-0.2595913513636048
A,-1.5031429531181062
A,-0.24574306408594432
A,-0.2727235697476705
A,-2.6968866429415717
A,-0.05429486651781221
A,-0.23093453020867796
A,0.6962063648134184
A,1.8489560949453452
A,1.1265650295477574
A,-0.26888869055483056
A,-1.1065259087416703
A,2.5733598032498604
A,0.05921843401448826
A,0.013929291912946203
A,-0.024125087110003277
A,0.19808476076785494
A,-0.14436041192394247
A,-0.5736620068802363
A,-0.5468589412403921
A,-0.03275327021599839
A,-0.543424771133765
A,-0.7128457826771644
A,0.10643022769189683
A,-0.2549772174208553
A,1.5039929885826886
A,-2.650969808393012
A,1.0915068519224618
A,1.246085192497629
A,-2.0733902324081495
A,-0.34268759408034877
A,-0.37144086599579146
A,-1.4075116947178212
A,-0.7778166875908753
A,-1.1105758454658288
A,1.7522704434236227
A,0.9356783931474612
A,1.2715550949941588
A,0.7216720640432351
A,-1.1290517712172292
A,-0.5245202662797737
A,0.48937456122791806
A,-1.2221278088919454
A,0.7129984301723881
A,-0.24032539815813503
A,-0.3748208075495975
A,0.7109599682034915
A,0.44426331148603976
A,-0.3609661658190799
A,1.159329803364248
A,-1.0810633275998973
A,0.6159356069442637
A,0.5931012579683838
A,-0.3095464393139903
A,0.326133022242118
A,-1.251113576385303
A,0.924027019206901
A,-0.18490213644298903
A,-0.5227230205190395
A,1.0490092258368893
A,-0.7043436905427592
A,-1.4084612963635597
A,-1.5566291735239037
A,0.6060099513456396
A,-1.280429352496283
A,1.7547941819843647
A,-2.081929407883722
A,1.6964563682900382
A,0.2110174672026184
A,-0.09671311187039239
A,-0.5449190868089497
A,0.39913611435207086
A,-0.037634702424848364
A,1.1033018820165215
A,0.11422764866203965
A,0.1503017614618776
A,-0.36361221221385587
A,-0.056945623721067457
A,0.3078017688920592
A,-1.7101683926566256
A,-1.348185422105713
A,0.743264094022715
A,0.17086543812794186
A,-0.18398333635267913
A,0.01843393306539316
A,0.34758170536167105
A,-0.5397596803093615
A,-0.7783047254023127
A,0.19584525509768155
A,-0.978372777615032
A,0.40825275571447184
A,-1.7025836042378404
A,1.0291556373256436
A,0.472597482413043
A,0.25602973431387566
A,0.9826909839455139
A,1.6654744444625766
A,1.0143700650181304
A,-1.8408742313316453
A,-1.2795769667357015
A,-0.6248185776956788
A,0.026091050210833786
A,0.517659020469123
A,-0.7257438131534656
A,0.18676676447707832
A,-0.7553829323533225
A,-0.6115178029919482
A,-1.4066610968482223
A,-0.9232332461109043
A,-1.3516846056163336
A,-0.9758732529773327
A,1.0536417966078395
A,-0.949398888831943
A,2.632382064837391
A,0.4933179008808892
A,0.1848361236948739
A,-0.8583577801812136
A,0.7003098794089914
A,-0.5756378262377739
A,0.12200981464536144
A,2.5600845382687947
A,-0.09605989972464987
A,1.1492733262856758
A,-0.7031764251258874
A,-0.0349884904969617
A,1.77080063563551
A,-0.6269670577877674
A,1.8124485579969287
A,0.7077519354554754
A,-0.5624667758942676
A,0.632407739055521
A,0.9725544496267299
A,0.6218099622171964
A,-1.5702247198904564
A,-0.7271371758248686
A,-0.24751863555150475
A,-0.07443342910004629
A,0.620672097550678
A,0.17770100093325383
A,-1.3353443587101013
A,0.3801978510059632
A,0.6105857452838231
A,0.5597904479310398
A,1.0807807255546218
A,0.8339221545489041
A,0.4591800792284367
A,-0.07016571145864703
A,-1.6609609335159914
A,0.42961821913258585
A,0.20768768716311115
A,0.27157883719537346
A,-1.2767485758203094
A,-1.0810565404082624
A,1.0531528533329035
A,-0.03955515385665504
A,0.6815006973726244
A,0.028318376130461172
A,0.02975613949574519
B,3.4074257089639968
B,1.2259329076739391
B,2.144181165411475
B,1.3065870669424364
B,1.3482556588515267
B,1.536241814797041
B,2.3332006574505693
B,1.2818770675047841
B,3.883634188360281
B,0.6580890466707441
B,1.7196925337579614
B,1.3404034125887376
B,4.1704668265306
B,2.294832164767362
B,3.5477668092029524
B,-0.22834055955545818
B,2.4005753988038885
B,3.3344461934351557
B,2.1234259839131364
B,3.598220562598027
B,1.2240673248494418
B,4.114021160278369
B,5.448347185428876
B,1.4557421593405113
B,1.3317462178988424
B,4.1800767156765515
B,4.369358218596068
B,1.2157099592700975
B,1.3697197743562142
B,1.5773230867092392
B,-0.01667576655141545
B,0.6220220802737026
B,0.4937888498718981
B,0.8483036523438074
B,1.9479726689198282
B,2.351322098804781
B,4.325750739221116
B,0.5024689388918135
B,3.476483597714876
B,1.6790167336617365
B,1.9258044355213506
B,3.0122292382499056
B,0.3159169676565521
B,2.573614619276076
B,2.2496783123195843
B,2.7386768960122234
B,2.433752965861727
B,5.682950209866341
B,1.043390023623026
B,1.2035045674972735
B,1.0652892103628535
B,1.166784321259618
B,1.0439193090402235
B,3.783524796661328
B,4.130756371984782
B,1.1438805593757855
B,0.751466640343657
B,2.707123334579606
B,1.1716654335785432
B,2.9493977266332663
B,2.3043845312769493
B,-0.2736161724958479
B,4.321257801995093
B,4.693816509643282
B,1.0808169642734207
B,1.4184476600960236
B,2.4287980860873573
B,2.5016851849805377
B,2.9878164090092456
B,5.015306808149525
B,1.7345791587589259
B,0.8025541331923194
B,-0.06897884202179094
B,0.9036049400871213
B,1.9503095406893043
B,4.691836795276681
B,1.2235830514457429
B,2.3356819274583476
B,1.9753656558908719
B,3.782589910172126
B,5.790398638810433
B,1.203696840619519
B,1.2658408362226667
B,3.566241315603608
B,3.022837234439467
B,4.77006098860405
B,2.875892277988946
B,1.4610618638194106
B,2.8859822460384636
B,3.6630553708743614
B,3.2307232717960463
B,2.7609110466609463
B,3.600012034383731
B,3.753943385668509
B,4.07323848655629
B,2.973064831384464
B,1.7493228795247184
B,2.220070529649984
B,3.809763449762535
B,0.7745964935191458
B,2.5530099633093517
B,1.409991781508959
B,2.043117234402226
B,3.917677793910948
B,2.286648602029855
B,2.0696548222342233
B,-0.03978421146987898
B,3.119380349040831
B,2.9682262717116132
B,5.24488208495819
B,1.5383326475704988
B,2.3287254914959084
B,2.3740755255661328
B,4.366179919645211
B,1.8570567014195718
B,2.4185322886555087
B,2.9118447645748087
B,2.279913684734537
B,1.3303495781742076
B,2.2911349893474613
B,3.610447624789658
B,0.46022705088340965
B,2.199454511220314
B,0.9498187775912401
B,3.7925699433872637
B,-0.28478035717566197
B,1.1616172290926174
B,2.5658178125967814
B,4.348286043851511
B,1.9013746083905183
B,1.1672007099602024
B,4.821735604160885
B,-0.1720208506243659
B,-1.298208934930123
B,2.6600216750799985
B,1.2469186634710834
B,0.46815077430393015
B,3.06253467094903
B,2.3657010706567982
B,1.1538820538949075
B,0.0795434019936585
B,3.3086859924202168
B,2.9753017669379913
B,1.8512362043309256
B,4.769955494071499
B,0.39487285051077103
B,-0.288287756387108
B,0.9621378951781334
B,1.9316209754667533
B,2.3650091739840375
B,1.6381459132155052
B,2.5280830947714454
B,0.1226908637143338
B,4.165646906109889
B,1.8767732324111468
B,3.6759437473821914
B,2.5140880195665565
B,2.685129828730676
B,2.854650920348306
B,2.6715628400259726
B,2.964084139801316
B,3.9937287951986473
B,2.294781754552205
B,3.0635056363827684
B,1.86539645856916
B,4.160175823174209
B,0.9854115469110956
B,4.701410649366224
B,1.9397630740334848
B,-0.14616265317707233
B,2.192156622366184
B,0.9784225137876787
B,3.260965323483086
B,1.0210640310464136
B,1.3307248501778304
B,-0.8343110964182965
B,1.3215405211263849
B,-1.6358189899434352
B,-0.37585423522858497
B,3.140621984216446
B,3.1787002379762486
B,2.638186342677447
B,0.5495357853061806
B,1.9284329657870303
B,1.9945961913641475
B,0.26245296621118586
B,4.255097452650726
B,3.316043435863507
B,1.668553739255504
B,2.040328758491796
B,2.3125742119213286
B,-1.062602302636436
B,1.6292339262191047
B,0.9770236280033022
B,0.49756998515762674
B,1.5783495606710676
B,4.696529790274283
B,2.9612642919005148
B,1.1432315153258048
B,2.8588741720342377
B,4.099033154879003
B,3.386950524369153
B,2.0894455548802613
B,1.0295948334416392
B,3.047334970420385
B,2.5902280781326246
B,3.3427898300415984
B,2.9527577025229546
B,3.574329072979003
B,1.197147182659148
B,3.9760910984514886
B,2.2963994070385993
B,5.112891308937899
B,0.9662182728656483
B,4.603945704747874
B,2.296866175193972
B,1.0228729945783275
B,1.2741712489185177
B,1.5194790377085199
B,2.636248919602875
B,2.784253232053249
B,1.1394499940921314
B,1.9634681116085257
B,5.2134055379177955
B,4.591314755151068
B,2.6544855045110483
B,2.0570052172523003
B,2.180046990077392
B,2.920276959095625
B,0.46581115220239155
B,1.6139351938649824
B,-0.5028761108163842
B,2.598834683907919
B,2.9707939095541116
B,1.2752203065509389
B,4.360980144935049
B,0.16135150549648802
B,-0.19656232031473042
B,2.336677727839958
B,3.570647453918232
B,4.525891537186803
B,1.31167360569659
B,3.6180212501469433
B,1.942237295748939
B,1.7410590500887706
B,3.3254899062300085
B,2.978484317620129
B,-0.36458823547637387
B,4.214810524588843
B,4.0701370312211775
B,1.061655947735706
B,2.5937053001561137
B,2.7410452794241085
B,2.3910106487358607
B,1.1745422692318699
B,0.9925649480929226
B,1.9616688935128321
B,3.7590935288890472
B,2.8154002318916485
B,1.444078501870841
B,3.157548065972517
B,-2.272813930945113
B,3.723148550558155
B,-0.6095706681671493
B,1.456338587895302
B,0.3204951580607842
B,0.057977786418641486
B,3.741240181067779
B,1.298448198032163
B,2.519755822596074
B,1.929619131681224
B,2.715561240834682
B,2.115232836590383
B,0.07551166371714557
B,3.49440022917071
B,1.2593651252580313
B,-0.3348728479896268
B,1.3578272585511313
B,4.2511396859514665
B,3.2753326131702396
B,1.4770217983882112
B,1.4761134435223568
B,1.517547423173926
B,5.115121975341261
B,2.57290317834733
B,2.6450624707866046
B,3.5454251810477633
B,2.35818373853977
B,1.6114367812689454
B,1.7054752263725326
B,1.892598110878904
B,1.9441666452352375
B,3.09144431545547
B,2.077918828710949
B,3.0989601158233686
B,1.8789251298371266
B,2.117952785474136
B,-0.9973010267981612
B,3.374491512053722
B,2.519732713846989
B,3.4970151647894783
B,-2.3443830672905337
B,5.132562057171091
B,1.7906155577672394
B,3.662274225106275
B,0.4401411093117038
B,2.9191608575938544
B,0.4198766552395159
B,1.0643465589562924
B,4.871047030800179
B,1.71397639885498
B,2.3261493097695842
B,3.3051015960331314
B,2.743522831958907
B,2.225628357715365
B,2.5474415036993383
B,5.605123377857413
B,1.913571804449622
B,2.301648570072451
B,3.575981594011418
B,3.6582888994369758
B,3.78054545834057
B,2.9580953330437767
B,0.2854926309042747
B,4.450147298451644
B,0.280481910471968
B,2.45395319785855
B,0.868586224970963
B,1.9037924801105113
B,2.4931436154552205
B,2.4820358231754094
B,2.632881131352927
B,4.420566903587971
B,2.6803014522709696
B,1.633765047064027
B,3.446130752432536
B,3.784205733386961
B,0.1585882772945113
B,2.896100104774787
B,3.0517591134663475
B,1.5536547449600122
B,4.063560219967429
B,1.77491661945121
B,2.1883646802073136
B,1.7403922635741955
B,2.023368571372201
B,0.35558736965719717
B,-0.16007632389144177
B,4.3917575948374585
B,0.7295579775225083
B,0.5129114758155393
B,-1.2300851704055722
B,1.0415573784657468
B,0.01536530988875251
B,4.463022740204554
B,3.514725634013951
B,0.9677744822334144
B,5.378653708016463
B,3.4726482304873914
B,1.5127529247370664
B,-1.7491085723103597
B,5.436413858886112
B,-0.08435870014539404
B,-0.4680981204353376
B,3.5338556480144603
B,5.659628609508909
B,4.076409227765778
B,2.8458636800785393
B,2.892131512497929
B,3.2801233381704615
B,3.1383928846801474
B,2.4217871359540637
B,2.1563016559278143
B,1.9061103081507165
B,0.8690531166999855
B,1.5789873846998388
B,-0.5394352212930782
B,1.8524905598078751
B,0.5171133392736238
B,0.3446160241763436
B,2.2698412267302177
B,4.088003429516899
B,3.3774749090034693
B,-0.3557509054347654
B,0.5155577951444936
B,3.411156781982324
B,0.5262689096925355
B,1.6630502750044631
B,2.8250781485368277
B,0.5474833177045471
B,2.15806325921894
B,-0.001038242377306542
B,1.0979485340731796
B,2.4796729012138057
B,-0.38949060029750404
B,2.6607121069405983
B,1.9705433016099783
B,2.8287349316257218
B,2.335871201096992
B,4.046210644960766
B,2.187836753971861
B,1.3558916883121206
B,2.183446254548426
B,2.814947043554582
B,2.0732901054885566
B,2.0608875368058235
B,0.9470124682898668
B,1.0056486236735778
B,-0.10390790769954039
B,4.624365114780409
B,0.1342051469130725
B,0.960642203306139
B,0.9223891016462038
B,3.342386565416662
B,1.5575754825619583
B,3.8716131090106005
B,0.9897640636341971
B,2.418491243335703
B,0.7469794201103639
B,5.217723691660082
B,0.2186023714557308
B,2.4647310653405414
B,2.950665321398148
B,2.6206986461772472
B,1.7220685116834376
B,1.8052689503998607
B,2.0657172079686643
B,1.779496997557267
B,3.4458186751923643
B,5.315784502387027
B,1.1637623224882496
B,-0.05470446936861695
B,1.8675769274731178
B,5.869564006481478
B,0.7944881480454038
B,4.458675208166101
B,4.516551221114661
B,1.169617637438008
B,2.8534746187779128
B,4.442594934692807
B,1.4313083885187694
B,1.6946294598464573
B,1.1274786290770344
B,0.4778649039606997
B,1.0260836824009893
B,0.1640895998566152
B,2.051125202388839
B,0.8450401534120373
B,2.3506788676861214
B,-0.33384346930544107
B,2.4963203483216856
B,3.250293442413387
B,-0.990603463857183
B,2.5610848547713583
B,3.841503488709938
B,0.18553847196319184
B,4.508858580256555
B,2.6285285140490675
