parameter,helix_x,helix_y,helix_z,spiral_x,spiral_y,spiral_z
0.5660527303765392,0.8440244840299503,0.5363046432373825,0.5660527303765392,0.04777623636898031,0.030357670761813615,0.11321054607530785
0.5786316799404624,0.8372117387727107,0.5468788754936273,0.5786316799404624,0.04844372348719291,0.031644144245082856,0.11572633598809248
0.5912106295043854,0.8302665232721208,0.5573665762616421,0.5912106295043854,0.0490862393880128,0.03295210444163495,0.11824212590087708
0.6037895790683085,0.8231899364549453,0.5677660860947078,0.6037895790683085,0.04970335052253991,0.03428112461323847,0.12075791581366171
0.6163685286322317,0.8159830980345546,0.5780757595003707,0.6163685286322317,0.05029463015243285,0.03563077053212033,0.12327370572644633
0.6289474781961547,0.8086471483337551,0.588293965200805,0.6289474781961547,0.05085965846950271,0.03700060058510627,0.12578949563923095
0.6415264277600778,0.8011832481043575,0.5984190863909268,0.6415264277600778,0.05139802271376046,0.038390165879582064,0.12830528555201556
0.6541053773240009,0.7935925783435149,0.608449520994217,0.6541053773240009,0.051909317289891156,0.03979901035125299,0.13082107546480018
0.666684326887924,0.7858763401068549,0.6183836819162153,0.666684326887924,0.05239314388212838,0.04122667087367881,0.1333368653775848
0.6792632764518471,0.7780357543184395,0.6282199972956423,0.6792632764518471,0.05284911156750276,0.04267267736956085,0.13585265529036944
0.6918422260157702,0.7700720615775812,0.6379569107531118,0.6918422260157702,0.05327683692743871,0.04413655292375769,0.13836844520315403
0.7044211755796933,0.7619865219625451,0.647592881637394,0.7044211755796933,0.05367594415767378,0.04561781389800543,0.14088423511593867
0.7170001251436164,0.7537804148311695,0.6571263852691885,0.7170001251436164,0.05404606517647557,0.04711597004731805,0.1434000250287233
0.7295790747075395,0.7454550386184362,0.666555913182372,0.7295790747075395,0.054386839731131176,0.04863052463804339,0.1459158149415079
0.7421580242714626,0.7370117106310213,0.675879973362679,0.7421580242714626,0.05469791550268497,0.05016097456754946,0.14843160485429252
0.7547369738353857,0.7284517668388609,0.6850970904837809,0.7547369738353857,0.05497894820890019,0.05170681048551562,0.15094739476707714
0.7673159233993088,0.7197765616637636,0.6942058061407225,0.7673159233993088,0.05522960170542103,0.053267516916803,0.15346318467986175
0.7798948729632319,0.7109874677651024,0.7032046790806838,0.7798948729632319,0.05544954808511145,0.054842572385878016,0.15597897459264637
0.7924738225271549,0.7020858758226226,0.7120922854310254,0.7924738225271549,0.055638467775547915,0.05643144954276226,0.15849476450543099
0.8050527720910781,0.6930731943163971,0.720867218924585,0.8050527720910781,0.055796049634643394,0.05803361529048232,0.1610105544182156
0.8176317216550012,0.6839508493039657,0.7295280911221884,0.8176317216550012,0.05592199104438017,0.05964853091399215,0.16352634433100025
0.8302106712189242,0.6747202841946927,0.7380735316323389,0.8302106712189242,0.05601599800262991,0.0612756522105406,0.16604213424378483
0.8427896207828474,0.6653829595213794,0.7465021883280519,0.8427896207828474,0.0560777852130392,0.06291442962145646,0.16855792415656948
0.8553685703467704,0.6559403527091677,0.7548127275607988,0.8553685703467704,0.056107076172959715,0.06456430836532268,0.17107371406935407
0.8679475199106935,0.6463939578417693,0.7630038343715272,0.8679475199106935,0.05610360325940211,0.06622472857251166,0.1735895039821387
0.8805264694746167,0.6367452854250606,0.7710742126987247,0.8805264694746167,0.056067107812993566,0.06789512542105278,0.17610529389492333
0.8931054190385397,0.6269958621480786,0.7790225855834911,0.8931054190385397,0.05599734021991901,0.06957492927380306,0.17862108380770794
0.9056843686024628,0.6171472306414553,0.7868476953715899,0.9056843686024628,0.05589405999182649,0.07126356581689215,0.18113687372049256
0.918263318166386,0.6072009492333317,0.7945483039124437,0.918263318166386,0.05575703584367784,0.07296045619941147,0.1836526636332772
0.930842267730309,0.5971585917027863,0.8021231927550437,0.930842267730309,0.05558604576952593,0.07466501717431806,0.1861684535460618
0.9434212172942321,0.5870217470308187,0.809571163340744,0.9434212172942321,0.055380877116200176,0.07637666124052322,0.18868424345884643
0.9560001668581553,0.5767920191489297,0.8168910371929053,0.9560001668581553,0.055141326654882916,0.0780947967861349,0.19120003337163105
0.9685791164220783,0.566471026685334,0.8240816561033644,0.9685791164220783,0.054867200650558834,0.07981882823282396,0.19371582328441567
0.9811580659860014,0.5560604027088476,0.8311418823156935,0.9811580659860014,0.054558314929321006,0.08154815618128305,0.19623161319720028
0.9937370155499244,0.545561794470492,0.8380705987052264,0.9937370155499244,0.0542144949435168,0.083282177557747,0.1987474031099849
1.0063159651138476,0.5349768631428518,0.8448667089558177,1.0063159651138476,0.053835575834717764,0.08502028576154338,0.20126319302276952
1.0188949146777706,0.5243072835572319,0.8515291377333112,1.0188949146777706,0.05342140249449795,0.08676187081364176,0.20377898293555413
1.0314738642416938,0.5135547439386516,0.8580568308556875,1.0314738642416938,0.052971829623005465,0.08850631950616974,0.20629477284833878
1.0440528138056169,0.5027209456387218,0.8644487554598649,1.0440528138056169,0.05248672178531281,0.09025301555286355,0.20881056276112336
1.05663176336954,0.4918076028664418,0.8707039001651274,1.05663176336954,0.05196595346553148,0.09200133974042143,0.21132635267390798
1.0692107129334631,0.4808164424169648,0.8768212752331536,1.0692107129334631,0.05140940911867744,0.09375067008072684,0.21384214258669262
1.0817896624973862,0.4697492033983709,0.8827999127246196,1.0817896624973862,0.05081698322027397,0.09550038196390882,0.21635793249947724
1.0943686120613092,0.458607636956491,0.8886388666523558,1.0943686120613092,0.050188580313679176,0.09724984831220734,0.21887372241226183
1.1069475616252324,0.4473935059978269,0.8943372131310272,1.1069475616252324,0.04952411505512583,0.09899843973460963,0.2213895123250465
1.1195265111891555,0.4361085849106111,0.8998940505233182,1.1195265111891555,0.0488235122564616,0.1007455246822248,0.2239053022378311
1.1321054607530785,0.42475465928404793,0.9053084995825966,1.1321054607530785,0.04808670692557839,0.10249046960436337,0.2264210921506157
1.1446844103170015,0.4133335256257842,0.9105797035920355,1.1446844103170015,0.0473136443045198,0.10423263910528793,0.2289368820634003
1.1572633598809248,0.4018469910776512,0.9157068285001692,1.1572633598809248,0.04650427990525626,0.10597139610160115,0.23145267197618496
1.1698423094448478,0.3902968731297256,0.920689063052863,1.1698423094448478,0.0456585795431181,0.10770610198023745,0.23396846188896955
1.1824212590087708,0.3786849993327503,0.9255256189216778,1.1824212590087708,0.04477651936787662,0.10943611675702421,0.23648425180175417
1.195000208572694,0.3670132070089654,0.9302157308286042,1.195000208572694,0.0438580858924647,0.1111607992357783,0.2390000417145388
1.207579158136617,0.35528334296139374,0.934758656667151,1.207579158136617,0.042903276019328286,0.11287950716790333,0.24151583162732343
1.2201581077005401,0.34349726318162344,0.9391536776197676,1.2201581077005401,0.041912097064400404,0.11459159741245388,0.24403162154010802
1.2327370572644634,0.3316568325561391,0.9434000982715812,1.2327370572644634,0.040884566778690776,0.11629642609663146,0.24654741145289266
1.2453160068283864,0.31976392457124536,0.9474972467204298,1.2453160068283864,0.03982071336748366,0.1179933487766776,0.24906320136567728
1.2578949563923094,0.30782042101662793,0.9514444746831766,1.2578949563923094,0.03872057550713735,0.11968172059912982,0.2515789912784619
1.2704739059562327,0.2958282116876025,0.9552411575982869,1.2704739059562327,0.037584202359479554,0.12136089646240486,0.2540947811912465
1.2830528555201557,0.28378919408609693,0.9588866947246497,1.2830528555201557,0.03641165358379304,0.12303023117867455,0.2566105711040311
1.2956318050840787,0.27170527312041276,0.9623805092366334,1.2956318050840787,0.0352029993463863,0.12468907963599943,0.25912636101681574
1.3082107546480017,0.25957836080381586,0.9657220483153546,1.3082107546480017,0.03395832032774512,0.1263367969606844,0.26164215092960036
1.320789704211925,0.24741037595200252,0.9689107832361495,1.320789704211925,0.032677707727260655,0.12797273867982187,0.264157940842385
1.333368653775848,0.23520324387949015,0.9719462094522335,1.333368653775848,0.03136126326553083,0.1295962608839863,0.2666737307551696
1.345947603339771,0.2229588960949774,0.9748278466745341,1.345947603339771,0.030009099184231586,0.1312067203900459,0.2691895206679542
1.3585265529036943,0.21067926999572642,0.9775552389476861,1.3585265529036943,0.028621338243556095,0.13280347490405472,0.2717053105807389
1.3711055024676173,0.19836630856101303,0.9801279547221765,1.3711055024676173,0.02719811371721942,0.13438588318419079,0.27422110049352344
1.3836844520315403,0.18602196004469224,0.9825455869226277,1.3836844520315403,0.025739569385027306,0.13595330520370444,0.27673689040630806
1.3962634015954636,0.17364817766693041,0.984807753012208,1.3962634015954636,0.024245859523008166,0.13750510231384108,0.2792526803190927
1.4088423511593866,0.16124691930515242,0.98691409505316,1.4088423511593866,0.02271714889110788,0.13904063740670322,0.28176847023187734
1.4214213007233096,0.14882014718424924,0.9888642797634357,1.4214213007233096,0.02115361271844699,0.14055927507801616,0.2842842601446619
1.4340002502872329,0.1363698275661,0.9906579985694317,1.4340002502872329,0.01955543668614142,0.14206038178976144,0.2868000500574466
1.446579199851156,0.12389793043845522,0.9922949676548136,1.446579199851156,0.01792281690768747,0.1435433260326429,0.2893158399702312
1.459158149415079,0.11140642920322849,0.9937749280054242,1.459158149415079,0.01625595990691249,0.1450074784883498,0.2918316298830158
1.4717370989790022,0.09889730036424986,0.995097645450266,1.4717370989790022,0.014555082593493609,0.14645221219158103,0.2943474197958004
1.4843160485429252,0.08637252321452853,0.9962629106985543,1.4843160485429252,0.012820412236047105,0.14787690269179515,0.29686320970858504
1.4968949981068482,0.07383407952307214,0.9972705393728327,1.4968949981068482,0.011052186432790994,0.1492809282146512,0.29937899962136966
1.5094739476707715,0.06128395322131638,0.9981203720381463,1.5094739476707715,0.009250653079785133,0.15066366982310397,0.3018947895341543
1.5220528972346945,0.04872413008921228,0.9988122742272691,1.5220528972346945,0.0074160703367525714,0.15202451157811891,0.3044105794469389
1.5346318467986175,0.036156597441019206,0.9993461364619809,1.5346318467986175,0.005548706590486547,0.1533628406989713,0.3069263693597235
1.5472107963625406,0.023583343810857166,0.9997218742703887,1.5472107963625406,0.0036488404158487907,0.15467804772309396,0.3094421592725081
1.5597897459264638,0.011006358638064812,0.9999394282002937,1.5597897459264638,0.0017167605343642652,0.15596952666543895,0.31195794918529274
1.5723686954903868,-0.001572368047584414,0.9999987638285974,1.5723686954903868,-0.00024723422958110715,0.15723667517731713,0.31447373909807735
1.5849476450543099,-0.014150845940761853,0.9998998717667489,1.5849476450543099,-0.002242834994933684,0.15847889470468152,0.31698952901086197
1.597526594618233,-0.026727084775504745,0.9996427676622299,1.597526594618233,-0.004269722872548492,0.15969559064581879,0.31950531892364664
1.6101055441821561,-0.03929909464013115,0.9992274921960794,1.6101055441821561,-0.006327569016141442,0.16088617250841397,0.3220211088364312
1.6226844937460791,-0.0518648862921008,0.9986541110764565,1.6226844937460791,-0.008416034675609554,0.16205005406595405,0.3245368987492158
1.6352634433100024,-0.06442247147276806,0.9979227150282433,1.6352634433100024,-0.01053477125270991,0.16318665351343514,0.3270526886620005
1.6478423928739254,-0.07696986322197923,0.9970334197786902,1.6478423928739254,-0.0126834203590885,0.16429539362233897,0.3295684785747851
1.6604213424378484,-0.08950507619246638,0.9959863660391044,1.6604213424378484,-0.014861613876649693,0.1653757018948444,0.33208426848756967
1.6730002920017717,-0.10202612696398403,0.9947817194825853,1.6730002920017717,-0.017068974020255513,0.16642701071723898,0.33460005840035434
1.6855792415656947,-0.11453103435714077,0.9934196707178107,1.6855792415656947,-0.019305113402744385,0.16744875751249694,0.33711584831313895
1.6981581911296177,-0.12701781974687854,0.991900435258877,1.6981581911296177,-0.021569635102258712,0.16844038489198948,0.33963163822592357
1.7107371406935408,-0.1394845073755453,0.9902242534911986,1.7107371406935408,-0.023862132731868747,0.1694013408062929,0.34214742813870813
1.723316090257464,-0.15192912466551547,0.9883913906334728,1.723316090257464,-0.026182190511481497,0.17033107869506142,0.3446632180514928
1.735895039821387,-0.16434970253130593,0.9864021366957146,1.735895039821387,-0.02852938334202144,0.17122905763593088,0.3471790079642774
1.74847398938531,-0.17674427569114137,0.9842568064333687,1.74847398938531,-0.030903276881870705,0.17209474249241968,0.34969479787706204
1.7610529389492333,-0.18911088297791617,0.9819557392975067,1.7610529389492333,-0.03330342762555438,0.17292760406079413,0.35221058778984665
1.7736318885131563,-0.20144756764950503,0.9794992993811165,1.7736318885131563,-0.035729382984657346,0.1737271192158643,0.35472637770263127
1.7862108380770794,-0.21375237769837538,0.9768878753614926,1.7862108380770794,-0.03818068137095835,0.1744927710556789,0.3572421676154159
1.7987897876410026,-0.22602336616044894,0.9741218804387363,1.7987897876410026,-0.040656852281765854,0.17522404904508487,0.3597579575282005
1.8113687372049256,-0.23825859142316483,0.9712017522703763,1.8113687372049256,-0.04315741638744024,0.17592044915812027,0.3622737474409851
1.8239476867688487,-0.25045611753269825,0.9681279529021188,1.8239476867688487,-0.04568188562108719,0.17658147401920804,0.36478953735376973
1.836526636332772,-0.2626140145002818,0.9649009686947391,1.836526636332772,-0.04822976327040483,0.17720663304311823,0.3673053272665544
1.849105585896695,-0.2747303586075827,0.9615213102471255,1.849105585896695,-0.05080054407166833,0.1777954425736669,0.36982111717933897
1.861684535460618,-0.28680323271109,0.9579895123154889,1.861684535460618,-0.05339371430583491,0.17834742602112047,0.3723369070921236
1.8742634850245412,-0.29883072654545967,0.9543061337287488,1.8742634850245412,-0.0560087518967509,0.17886211399827406,0.37485269700490825
1.8868424345884642,-0.310810937025771,0.9504717573001116,1.8868424345884642,-0.058645126511442755,0.17933904445517185,0.37736848691769287
1.8994213841523873,-0.32274196854864906,0.9464869897348526,1.8994213841523873,-0.06130229966247412,0.17977776281244,0.37988427683047743
1.9120003337163105,-0.33462193329220136,0.9423524615343186,1.9120003337163105,-0.0639797248123486,0.18017782209320038,0.3824000667432621
1.9245792832802335,-0.3464489515147234,0.9380688268961659,1.9245792832802335,-0.06667684747993947,0.18053878305353524,0.3849158566560467
1.9371582328441566,-0.3582211518521272,0.9336367636108462,1.9371582328441566,-0.0693931053489265,0.18086021431147242,0.38743164656883133
1.9497371824080796,-0.369936671614043,0.9290569729543628,1.9497371824080796,-0.07212792837821871,0.18114169247446188,0.3899474364816159
1.9623161319720028,-0.38159365707854837,0.9243301795773085,1.9623161319720028,-0.0748807389143428,0.18138280226531306,0.39246322639440057
1.9748950815359259,-0.3931902637854788,0.9194571313902055,1.9748950815359259,-0.07765095180577553,0.18158313664656484,0.3949790163071852
1.9874740310998489,-0.40472465682827324,0.9144385994451658,1.9874740310998489,-0.08043797451919912,0.18174229694325836,0.3974948062199698
2.000052980663772,-0.4161950111443075,0.9092753778138886,2.000052980663772,-0.08324120725765641,0.18185989296408453,0.4000105961327544
2.012631930227695,-0.42759951180366895,0.9039682834620162,2.012631930227695,-0.08606004308058383,0.1819355431208774,0.40252638604553903
2.025210879791618,-0.4389363542963303,0.8985181561198674,2.025210879791618,-0.08889386802569965,0.1819688745464259,0.40504217595832365
2.037789829355541,-0.450203744817673,0.8929258581495686,2.037789829355541,-0.09174206123272315,0.18195952321057596,0.40755796587110826
2.0503687789194642,-0.46139990055231683,0.8871922744086043,2.0503687789194642,-0.09460399506890162,0.1819071340345952,0.4100737557838928
2.0629477284833877,-0.47252304995621186,0.881318312109807,2.0629477284833877,-0.09747903525632096,0.18181136100377399,0.41258954569667755
2.0755266780473107,-0.4835714330369443,0.875304900677813,2.0755266780473107,-0.10036654100097467,0.18167186727823523,0.41510533560946217
2.0881056276112337,-0.4945433016322186,0.869152991601999,2.0881056276112337,-0.10326586512356754,0.18148832530192735,0.41762112552224673
2.1006845771751568,-0.5054369196864643,0.8628635582859312,2.1006845771751568,-0.1061763541920274,0.18126041690977326,0.42013691543503134
2.11326352673908,-0.5162505635255284,0.856437595893346,2.11326352673908,-0.10909734865569956,0.18098783343295113,0.42265270534781596
2.125842476303003,-0.5269825221294092,0.8498761211906867,2.125842476303003,-0.11202818298119852,0.18067027580228004,0.4251684952606006
2.1384214258669263,-0.5376310974029872,0.8431801723862224,2.1384214258669263,-0.11496818578988963,0.18030745464968664,0.42768428517338525
2.1510003754308493,-0.5481946044447097,0.8363508089657762,2.1510003754308493,-0.11791667999697364,0.17989909040772792,0.43020007508616986
2.1635793249947723,-0.5586713718131919,0.8293891115250829,2.1635793249947723,-0.12087298295214892,0.17944491340714527,0.4327158649989545
2.1761582745586954,-0.5690597417916836,0.8222961815988096,2.1761582745586954,-0.12383640658182068,0.1789446639724269,0.4352316549117391
2.1887372241226184,-0.5793580706503667,0.8150731414862624,2.1887372241226184,-0.12680625753283195,0.1783980925153544,0.43774744482452366
2.2013161736865414,-0.5895647289064391,0.8077211340738071,2.2013161736865414,-0.12978183731768655,0.1778049596265107,0.4402632347373083
2.213895123250465,-0.5996781015819448,0.800241322654032,2.213895123250465,-0.13276244246123645,0.17716503616472631,0.442779024650093
2.226474072814388,-0.6096965884593069,0.7926348907416848,2.226474072814388,-0.13574736464880305,0.17647810334444264,0.44529481456287756
2.239053022378311,-0.6196186043345285,0.7849030418864046,2.239053022378311,-0.13873589087570568,0.1757439528209684,0.4478106044756622
2.251631971942234,-0.6294425792680156,0.7770469994822886,2.251631971942234,-0.1417273035981648,0.17496238677361015,0.4503263943884468
2.264210921506157,-0.6391669588329847,0.769068006574317,2.264210921506157,-0.14472088088555202,0.17413321798665374,0.4528421843012314
2.27678987107008,-0.648790204361417,0.7609673256616678,2.27678987107008,-0.14771589657395615,0.17325626992817722,0.455357974214016
2.289368820634003,-0.6583107931875185,0.7527462384979551,2.289368820634003,-0.15071162042103442,0.17233137682667454,0.4578737641268006
2.3019477701979265,-0.6677272188886484,0.744406045888419,2.3019477701979265,-0.1537073182621187,0.17135838374547013,0.4603895540395853
2.3145267197618495,-0.6770379915236763,0.7359480674841035,2.3145267197618495,-0.15670225216754455,0.17033714665490543,0.46290534395236993
2.3271056693257726,-0.6862416378687335,0.7273736415730488,2.3271056693257726,-0.15969568060117334,0.16926753250227744,0.4654211338651545
2.3396846188896956,-0.6953367016503177,0.7186841248685385,2.3396846188896956,-0.16268685858007415,0.16814941927951207,0.4679369237779391
2.3522635684536186,-0.7043217437757161,0.7098808922944289,2.3522635684536186,-0.16567503783533413,0.1669826960885532,0.4704527136907237
2.3648425180175416,-0.7131953425607098,0.7009653367675978,2.3648425180175416,-0.16865946697396522,0.16576726320444998,0.47296850360350834
2.377421467581465,-0.7219560939545244,0.6919388689775462,2.377421467581465,-0.17163939164187475,0.1645030321361257,0.475484293516293
2.390000417145388,-0.7306026117619886,0.6828029171631891,2.390000417145388,-0.17461405468786628,0.163189925684811,0.4780000834290776
2.402579366709311,-0.739133527862871,0.673558926886866,2.402579366709311,-0.17758269632863957,0.16182787800012496,0.48051587334186224
2.415158316273234,-0.7475474924283534,0.6642083608056142,2.415158316273234,-0.18054455431475402,0.1604168346337892,0.48303166325464686
2.427737265837157,-0.7558431741346118,0.6547526984397353,2.427737265837157,-0.18349886409752408,0.15895675259095837,0.4855474531674314
2.4403162154010802,-0.7640192603734691,0.6451934359386937,2.4403162154010802,-0.18644485899681168,0.15744760037915323,0.48806324308021604
2.4528951649650033,-0.7720744574600859,0.6355320858443845,2.4528951649650033,-0.18938177036968226,0.1558893580547814,0.49057903299300065
2.4654741145289267,-0.7800074908376582,0.6257701768518059,2.4654741145289267,-0.19230882777989053,0.15428201726723162,0.4930948229057853
2.4780530640928498,-0.7878171052790867,0.6159092535671797,2.4780530640928498,-0.19522525916815997,0.15262558130052897,0.49561061281856994
2.490632013656773,-0.7955020650855897,0.6059508762635484,2.490632013656773,-0.19813029102322435,0.15092006511253675,0.49812640273135456
2.503210963220696,-0.8030611542822255,0.5958966206338979,2.503210963220696,-0.20102314855359332,0.1491654953716937,0.5006421926441391
2.515789912784619,-0.8104931768102919,0.5857480775418397,2.515789912784619,-0.20390305586000929,0.14736191049127428,0.5031579825569238
2.528368862348542,-0.8177969567165775,0.5755068527698903,2.528368862348542,-0.20676923610855927,0.14550936066115974,0.5056737724697083
2.5409478119124653,-0.8249713383394301,0.5651745667653929,2.5409478119124653,-0.2096209117044073,0.14360790787711006,0.508189562382493
2.5535267614763884,-0.8320151864916135,0.5547528543841173,2.5535267614763884,-0.2124573044661103,0.14165762596752574,0.5107053522952777
2.5661057110403114,-0.8389273866399272,0.5442433646315792,2.5661057110403114,-0.21527763580048406,0.139658600617689,0.5132211422080623
2.5786846606042344,-0.8457068450815559,0.5336477604021226,2.5786846606042344,-0.21808112687798098,0.13761092939147573,0.5157369321208469
2.5912636101681574,-0.8523524891171238,0.5229677182158028,2.5912636101681574,-0.22086699880854535,0.13551472175052848,0.5182527220336315
2.6038425597320805,-0.8588632672204258,0.5122049279531147,2.6038425597320805,-0.22363447281790916,0.1333700990708824,0.520768511946416
2.6164215092960035,-0.865238149204808,0.5013610925876063,2.6164215092960035,-0.22638277042429245,0.13117719465703584,0.5232843018592007
2.629000458859927,-0.8714761263861723,0.4904379279164206,2.629000458859927,-0.2291111136154719,0.12893615375345815,0.5258000917719854
2.64157940842385,-0.8775762117425776,0.47943716228880995,2.64157940842385,-0.23181872502618014,0.12664713355352838,0.52831588168477
2.654158357987773,-0.8835374400704151,0.4683605363326608,2.654158357987773,-0.23450482811580137,0.12431030320589675,0.5308316715975546
2.666737307551696,-0.8893588681371302,0.4572098026790794,2.666737307551696,-0.23716864734632342,0.12192584381826503,0.5333474615103392
2.679316257115619,-0.8950395748304677,0.44598672568507636,2.679316257115619,-0.23980940836051237,0.1194939484585789,0.5358632514231239
2.691895206679542,-0.9005786613042182,0.4346930811543961,2.691895206679542,-0.24242633816027034,0.11701482215362799,0.5383790413359084
2.7044741562434655,-0.9059752511204399,0.4233306560565345,2.7044741562434655,-0.24501866528514132,0.1144886818850489,0.5408948312486931
2.7170531058073886,-0.9112284903881356,0.4119012482439928,2.7170531058073886,-0.24758561999092618,0.11191575658272808,0.5434106211614778
2.7296320553713116,-0.916337547898363,0.40040666616780407,2.7296320553713116,-0.2501264344283716,0.10929628711559976,0.5459264110742623
2.7422110049352346,-0.9213016152557539,0.3888487285913878,2.7422110049352346,-0.2526403428218936,0.10663052627983778,0.5484422009870469
2.7547899544991576,-0.9261199070064258,0.37722926430277026,2.7547899544991576,-0.2551265816482996,0.10391873878443791,0.5509579908998316
